from,to,amount
"Lacinutrix sp. 5H-3-7-4","PL17",1
"Lacinutrix sp. 5H-3-7-4","CE4",2
"Lacinutrix sp. 5H-3-7-4","CE11",1
"Lacinutrix sp. 5H-3-7-4","CE14",1
"Lacinutrix sp. 5H-3-7-4","CE0",1
"Lacinutrix sp. 5H-3-7-4","CBM48",2
"Lacinutrix sp. 5H-3-7-4","CBM50",9
"Lacinutrix sp. Bg11-31","GH3",1
"Lacinutrix sp. Bg11-31","GH5",1
"Lacinutrix sp. Bg11-31","GH13",5
"Lacinutrix sp. Bg11-31","GH16",1
"Lacinutrix sp. Bg11-31","GH17",3
"Lacinutrix sp. Bg11-31","GH23",2
"Lacinutrix sp. Bg11-31","GH30",1
"Lacinutrix sp. Bg11-31","GH31",2
"Lacinutrix sp. Bg11-31","GH65",1
"Lacinutrix sp. Bg11-31","GH73",1
"Lacinutrix sp. Bg11-31","GH92",2
"Lacinutrix sp. Bg11-31","GH109",1
"Lacinutrix sp. Bg11-31","GH113",1
"Lacinutrix sp. Bg11-31","GH149",1
"Lacinutrix sp. Bg11-31","GH171",1
"Lacinutrix sp. Bg11-31","GT2",32
"Lacinutrix sp. Bg11-31","GT4",12
"Lacinutrix sp. Bg11-31","GT5",2
"Lacinutrix sp. Bg11-31","GT9",3
"Lacinutrix sp. Bg11-31","GT19",1
"Lacinutrix sp. Bg11-31","GT28",1
"Lacinutrix sp. Bg11-31","GT30",1
"Lacinutrix sp. Bg11-31","GT51",3
"Lacinutrix sp. Bg11-31","GT0",3
"Lacinutrix sp. Bg11-31","CE4",1
"Lacinutrix sp. Bg11-31","CE11",1
"Lacinutrix sp. Bg11-31","CE14",1
"Lacinutrix sp. Bg11-31","CBM48",3
"Lacinutrix sp. Bg11-31","CBM50",11
"Leadbetterella byssophila DSM 17132","GH2",2
"Leadbetterella byssophila DSM 17132","GH3",4
"Leadbetterella byssophila DSM 17132","GH5",2
"Leadbetterella byssophila DSM 17132","GH9",1
"Leadbetterella byssophila DSM 17132","GH10",3
"Leadbetterella byssophila DSM 17132","GH13",4
"Leadbetterella byssophila DSM 17132","GH16",2
"Leadbetterella byssophila DSM 17132","GH18",1
"Leadbetterella byssophila DSM 17132","GH20",2
"Leadbetterella byssophila DSM 17132","GH23",2
"Leadbetterella byssophila DSM 17132","GH25",1
"Leadbetterella byssophila DSM 17132","GH26",2
"Leadbetterella byssophila DSM 17132","GH28",2
"Leadbetterella byssophila DSM 17132","GH29",4
"Leadbetterella byssophila DSM 17132","GH30",1
"Leadbetterella byssophila DSM 17132","GH31",1
"Leadbetterella byssophila DSM 17132","GH33",3
"Leadbetterella byssophila DSM 17132","GH37",1
"Leadbetterella byssophila DSM 17132","GH43",10
"Leadbetterella byssophila DSM 17132","GH50",2
"Leadbetterella byssophila DSM 17132","GH51",3
"Leadbetterella byssophila DSM 17132","GH65",1
"Leadbetterella byssophila DSM 17132","GH67",1
"Leadbetterella byssophila DSM 17132","GH78",3
"Leadbetterella byssophila DSM 17132","GH88",2
"Leadbetterella byssophila DSM 17132","GH92",2
"Leadbetterella byssophila DSM 17132","GH95",2
"Leadbetterella byssophila DSM 17132","GH97",2
"Leadbetterella byssophila DSM 17132","GH105",5
"Leadbetterella byssophila DSM 17132","GH106",1
"Leadbetterella byssophila DSM 17132","GH109",1
"Leadbetterella byssophila DSM 17132","GH115",1
"Leadbetterella byssophila DSM 17132","GH123",1
"Leadbetterella byssophila DSM 17132","GH125",1
"Leadbetterella byssophila DSM 17132","GH130",2
"Leadbetterella byssophila DSM 17132","GH144",1
"Leadbetterella byssophila DSM 17132","GH145",1
"Leadbetterella byssophila DSM 17132","GH146",2
"Leadbetterella byssophila DSM 17132","GH154",1
"Leadbetterella byssophila DSM 17132","GH171",1
"Leadbetterella byssophila DSM 17132","GH0",2
"Leadbetterella byssophila DSM 17132","GT2",23
"Leadbetterella byssophila DSM 17132","GT3",1
"Leadbetterella byssophila DSM 17132","GT4",14
"Leadbetterella byssophila DSM 17132","GT5",1
"Leadbetterella byssophila DSM 17132","GT9",1
"Leadbetterella byssophila DSM 17132","GT19",1
"Leadbetterella byssophila DSM 17132","GT28",1
"Leadbetterella byssophila DSM 17132","GT30",1
"Leadbetterella byssophila DSM 17132","GT51",3
"Leadbetterella byssophila DSM 17132","GT0",4
"Leadbetterella byssophila DSM 17132","PL10",1
"Leadbetterella byssophila DSM 17132","PL11",1
"Leadbetterella byssophila DSM 17132","PL26",1
"Leadbetterella byssophila DSM 17132","PL38",1
"Leadbetterella byssophila DSM 17132","CE4",2
"Leadbetterella byssophila DSM 17132","CE6",1
"Leadbetterella byssophila DSM 17132","CE8",2
"Leadbetterella byssophila DSM 17132","CE9",1
"Leadbetterella byssophila DSM 17132","CE11",1
"Leadbetterella byssophila DSM 17132","CE12",2
"Leadbetterella byssophila DSM 17132","CE14",1
"Leadbetterella byssophila DSM 17132","CE0",4
"Leadbetterella byssophila DSM 17132","CBM6",1
"Leadbetterella byssophila DSM 17132","CBM20",2
"Leadbetterella byssophila DSM 17132","CBM48",2
"Leadbetterella byssophila DSM 17132","CBM50",8
"Leadbetterella byssophila DSM 17132","CBM51",1
"Leadbetterella byssophila DSM 17132","CBM57",1
"Leadbetterella byssophila DSM 17132","CBM67",1
"Lutibacter profundi LP1","GH3",2
"Lutibacter profundi LP1","GH13",6
"Lutibacter profundi LP1","GH20",2
"Lutibacter profundi LP1","GH23",2
"Lutibacter profundi LP1","GH31",1
"Lutibacter profundi LP1","GH63",1
"Lutibacter profundi LP1","GH65",2
"Lutibacter profundi LP1","GH73",1
"Lutibacter profundi LP1","GH171",1
"Lutibacter profundi LP1","GT1",1
"Lutibacter profundi LP1","GT2",18
"Lutibacter profundi LP1","GT4",12
"Lutibacter profundi LP1","GT5",1
"Lutibacter profundi LP1","GT9",1
"Lutibacter profundi LP1","GT19",1
"Lutibacter profundi LP1","GT28",1
"Lutibacter profundi LP1","GT30",1
"Lutibacter profundi LP1","GT51",2
"Lutibacter profundi LP1","GT83",1
"Lutibacter profundi LP1","GT0",2
"Lutibacter profundi LP1","CE4",1
"Lutibacter profundi LP1","CE11",1
"Lutibacter profundi LP1","CE14",1
"Lutibacter profundi LP1","CBM48",1
"Lutibacter profundi LP1","CBM50",6
"Maribacter sp. 1_2014MBL_MicDiv","GH1",1
"Maribacter sp. 1_2014MBL_MicDiv","GH2",2
"Maribacter sp. 1_2014MBL_MicDiv","GH3",5
"Maribacter sp. 1_2014MBL_MicDiv","GH5",2
"Maribacter sp. 1_2014MBL_MicDiv","GH13",6
"Maribacter sp. 1_2014MBL_MicDiv","GH15",1
"Maribacter sp. 1_2014MBL_MicDiv","GH16",3
"Maribacter sp. 1_2014MBL_MicDiv","GH20",1
"Maribacter sp. 1_2014MBL_MicDiv","GH23",2
"Maribacter sp. 1_2014MBL_MicDiv","GH28",1
"Maribacter sp. 1_2014MBL_MicDiv","GH29",5
"Maribacter sp. 1_2014MBL_MicDiv","GH31",1
"Maribacter sp. 1_2014MBL_MicDiv","GH32",1
"Maribacter sp. 1_2014MBL_MicDiv","GH63",1
"Maribacter sp. 1_2014MBL_MicDiv","GH65",1
"Maribacter sp. 1_2014MBL_MicDiv","GH73",1
"Maribacter sp. 1_2014MBL_MicDiv","GH78",1
"Maribacter sp. 1_2014MBL_MicDiv","GH88",2
"Maribacter sp. 1_2014MBL_MicDiv","GH92",1
"Maribacter sp. 1_2014MBL_MicDiv","GH95",1
"Maribacter sp. 1_2014MBL_MicDiv","GH97",1
"Maribacter sp. 1_2014MBL_MicDiv","GH109",1
"Maribacter sp. 1_2014MBL_MicDiv","GH113",1
"Maribacter sp. 1_2014MBL_MicDiv","GH115",1
"Maribacter sp. 1_2014MBL_MicDiv","GH117",4
"Maribacter sp. 1_2014MBL_MicDiv","GH144",2
"Maribacter sp. 1_2014MBL_MicDiv","GH171",1
"Maribacter sp. 1_2014MBL_MicDiv","GH0",3
"Maribacter sp. 1_2014MBL_MicDiv","GT1",1
"Maribacter sp. 1_2014MBL_MicDiv","GT2",22
"Maribacter sp. 1_2014MBL_MicDiv","GT4",14
"Maribacter sp. 1_2014MBL_MicDiv","GT5",2
"Maribacter sp. 1_2014MBL_MicDiv","GT9",1
"Maribacter sp. 1_2014MBL_MicDiv","GT19",1
"Maribacter sp. 1_2014MBL_MicDiv","GT20",1
"Maribacter sp. 1_2014MBL_MicDiv","GT26",1
"Maribacter sp. 1_2014MBL_MicDiv","GT28",1
"Maribacter sp. 1_2014MBL_MicDiv","GT30",1
"Maribacter sp. 1_2014MBL_MicDiv","GT51",2
"Maribacter sp. 1_2014MBL_MicDiv","GT113",1
"Maribacter sp. 1_2014MBL_MicDiv","PL6",2
"Maribacter sp. 1_2014MBL_MicDiv","PL7",5
"Maribacter sp. 1_2014MBL_MicDiv","PL12",1
"Maribacter sp. 1_2014MBL_MicDiv","PL17",1
"Maribacter sp. 1_2014MBL_MicDiv","PL33",1
"Maribacter sp. 1_2014MBL_MicDiv","PL40",2
"Maribacter sp. 1_2014MBL_MicDiv","CE11",1
"Maribacter sp. 1_2014MBL_MicDiv","CE14",1
"Maribacter sp. 1_2014MBL_MicDiv","CBM9",1
"Maribacter sp. 1_2014MBL_MicDiv","CBM48",4
"Maribacter sp. 1_2014MBL_MicDiv","CBM50",7
"Maribacter sp. 1_2014MBL_MicDiv","CBM57",5
"Maribacter sp. 1_2014MBL_MicDiv","CBM67",1
"Maribacter sp. 1_2014MBL_MicDiv","CBM0",1
"Maribacter sp. MAR_2009_60","GH1",1
"Maribacter sp. MAR_2009_60","GH2",2
"Maribacter sp. MAR_2009_60","GH3",4
"Maribacter sp. MAR_2009_60","GH5",1
"Maribacter sp. MAR_2009_60","GH10",1
"Maribacter sp. MAR_2009_60","GH13",6
"Maribacter sp. MAR_2009_60","GH15",1
"Maribacter sp. MAR_2009_60","GH16",3
"Maribacter sp. MAR_2009_60","GH20",1
"Maribacter sp. MAR_2009_60","GH23",2
"Maribacter sp. MAR_2009_60","GH24",1
"Maribacter sp. MAR_2009_60","GH28",1
"Maribacter sp. MAR_2009_60","GH29",5
"Maribacter sp. MAR_2009_60","GH31",1
"Maribacter sp. MAR_2009_60","GH32",1
"Maribacter sp. MAR_2009_60","GH43",1
"Maribacter sp. MAR_2009_60","GH63",1
"Maribacter sp. MAR_2009_60","GH65",1
"Maribacter sp. MAR_2009_60","GH73",1
"Maribacter sp. MAR_2009_60","GH78",2
"Maribacter sp. MAR_2009_60","GH85",1
"Maribacter sp. MAR_2009_60","GH88",2
"Maribacter sp. MAR_2009_60","GH92",1
"Maribacter sp. MAR_2009_60","GH95",1
"Maribacter sp. MAR_2009_60","GH97",1
"Maribacter sp. MAR_2009_60","GH109",1
"Maribacter sp. MAR_2009_60","GH113",1
"Maribacter sp. MAR_2009_60","GH115",1
"Maribacter sp. MAR_2009_60","GH117",4
"Maribacter sp. MAR_2009_60","GH144",2
"Maribacter sp. MAR_2009_60","GH171",1
"Maribacter sp. MAR_2009_60","GH0",3
"Maribacter sp. MAR_2009_60","GT1",1
"Maribacter sp. MAR_2009_60","GT2",24
"Maribacter sp. MAR_2009_60","GT4",11
"Maribacter sp. MAR_2009_60","GT5",2
"Maribacter sp. MAR_2009_60","GT9",2
"Maribacter sp. MAR_2009_60","GT19",1
"Maribacter sp. MAR_2009_60","GT20",1
"Maribacter sp. MAR_2009_60","GT26",1
"Maribacter sp. MAR_2009_60","GT28",1
"Maribacter sp. MAR_2009_60","GT30",1
"Maribacter sp. MAR_2009_60","GT51",2
"Maribacter sp. MAR_2009_60","PL6",2
"Maribacter sp. MAR_2009_60","PL7",5
"Maribacter sp. MAR_2009_60","PL12",1
"Maribacter sp. MAR_2009_60","PL17",1
"Maribacter sp. MAR_2009_60","PL33",1
"Maribacter sp. MAR_2009_60","PL40",2
"Maribacter sp. MAR_2009_60","CE11",1
"Maribacter sp. MAR_2009_60","CE14",1
"Maribacter sp. MAR_2009_60","CBM9",1
"Maribacter sp. MAR_2009_60","CBM48",1
"Maribacter sp. MAR_2009_60","CBM50",7
"Maribacter sp. MAR_2009_60","CBM57",7
"Maribacter sp. MAR_2009_60","CBM67",1
"Maribacter sp. MAR_2009_60","CBM0",1
"Maribacter cobaltidurans B1","GH1",1
"Maribacter cobaltidurans B1","GH2",2
"Maribacter cobaltidurans B1","GH3",3
"Maribacter cobaltidurans B1","GH5",2
"Maribacter cobaltidurans B1","GH10",3
"Maribacter cobaltidurans B1","GH13",6
"Maribacter cobaltidurans B1","GH15",1
"Maribacter cobaltidurans B1","GH16",1
"Maribacter cobaltidurans B1","GH20",2
"Maribacter cobaltidurans B1","GH23",2
"Maribacter cobaltidurans B1","GH29",1
"Maribacter cobaltidurans B1","GH31",2
"Maribacter cobaltidurans B1","GH32",1
"Maribacter cobaltidurans B1","GH36",1
"Maribacter cobaltidurans B1","GH43",9
"Maribacter cobaltidurans B1","GH51",1
"Maribacter cobaltidurans B1","GH65",1
"Maribacter cobaltidurans B1","GH67",2
"Maribacter cobaltidurans B1","GH73",1
"Maribacter cobaltidurans B1","GH92",2
"Maribacter cobaltidurans B1","GH95",2
"Maribacter cobaltidurans B1","GH109",2
"Maribacter cobaltidurans B1","GH113",2
"Maribacter cobaltidurans B1","GH115",1
"Maribacter cobaltidurans B1","GH127",1
"Maribacter cobaltidurans B1","GH130",1
"Maribacter cobaltidurans B1","GH171",1
"Maribacter cobaltidurans B1","GH0",2
"Maribacter cobaltidurans B1","GT1",3
"Maribacter cobaltidurans B1","GT2",16
"Maribacter cobaltidurans B1","GT4",6
"Maribacter cobaltidurans B1","GT5",2
"Maribacter cobaltidurans B1","GT9",1
"Maribacter cobaltidurans B1","GT19",1
"Maribacter cobaltidurans B1","GT20",1
"Maribacter cobaltidurans B1","GT28",1
"Maribacter cobaltidurans B1","GT30",1
"Maribacter cobaltidurans B1","GT35",1
"Maribacter cobaltidurans B1","GT51",2
"Maribacter cobaltidurans B1","CE4",1
"Maribacter cobaltidurans B1","CE6",1
"Maribacter cobaltidurans B1","CE11",1
"Maribacter cobaltidurans B1","CE14",2
"Maribacter cobaltidurans B1","CE15",1
"Maribacter cobaltidurans B1","CE0",8
"Maribacter cobaltidurans B1","CBM6",2
"Maribacter cobaltidurans B1","CBM38",1
"Maribacter cobaltidurans B1","CBM48",5
"Maribacter cobaltidurans B1","CBM50",7
"Maribacter sp. T28","GH2",3
"Maribacter sp. T28","GH3",2
"Maribacter sp. T28","GH5",1
"Maribacter sp. T28","GH13",5
"Maribacter sp. T28","GH15",1
"Maribacter sp. T28","GH16",1
"Maribacter sp. T28","GH20",3
"Maribacter sp. T28","GH23",2
"Maribacter sp. T28","GH29",1
"Maribacter sp. T28","GH30",1
"Maribacter sp. T28","GH31",2
"Maribacter sp. T28","GH32",2
"Maribacter sp. T28","GH33",2
"Maribacter sp. T28","GH43",1
"Maribacter sp. T28","GH65",1
"Maribacter sp. T28","GH73",1
"Maribacter sp. T28","GH78",1
"Maribacter sp. T28","GH85",1
"Maribacter sp. T28","GH88",1
"Maribacter sp. T28","GH109",1
"Maribacter sp. T28","GH113",1
"Maribacter sp. T28","GH130",1
"Maribacter sp. T28","GH171",1
"Maribacter sp. T28","GH0",4
"Maribacter sp. T28","GT2",17
"Maribacter sp. T28","GT4",13
"Maribacter sp. T28","GT5",2
"Maribacter sp. T28","GT9",1
"Maribacter sp. T28","GT19",1
"Maribacter sp. T28","GT20",1
"Maribacter sp. T28","GT26",2
"Maribacter sp. T28","GT28",1
"Maribacter sp. T28","GT30",1
"Maribacter sp. T28","GT51",2
"Maribacter sp. T28","GT83",1
"Maribacter sp. T28","GT113",1
"Maribacter sp. T28","PL6",2
"Maribacter sp. T28","PL7",2
"Maribacter sp. T28","PL17",1
"Maribacter sp. T28","CE11",1
"Maribacter sp. T28","CE14",1
"Maribacter sp. T28","CBM6",1
"Maribacter sp. T28","CBM9",1
"Maribacter sp. T28","CBM48",2
"Maribacter sp. T28","CBM50",7
"Maribacter sp. T28","CBM67",1
"Maribacter sp. HTCC2170","GH2",4
"Maribacter sp. HTCC2170","GH3",3
"Maribacter sp. HTCC2170","GH4",1
"Maribacter sp. HTCC2170","GH5",2
"Maribacter sp. HTCC2170","GH9",2
"Maribacter sp. HTCC2170","GH13",3
"Maribacter sp. HTCC2170","GH15",1
"Maribacter sp. HTCC2170","GH16",4
"Maribacter sp. HTCC2170","GH18",2
"Maribacter sp. HTCC2170","GH20",3
"Maribacter sp. HTCC2170","GH23",2
"Maribacter sp. HTCC2170","GH29",7
"Maribacter sp. HTCC2170","GH31",1
"Maribacter sp. HTCC2170","GH32",1
"Maribacter sp. HTCC2170","GH33",2
"Maribacter sp. HTCC2170","GH36",1
"Maribacter sp. HTCC2170","GH38",1
"Maribacter sp. HTCC2170","GH65",1
"Maribacter sp. HTCC2170","GH73",1
"Maribacter sp. HTCC2170","GH76",1
"Maribacter sp. HTCC2170","GH88",1
"Maribacter sp. HTCC2170","GH92",6
"Maribacter sp. HTCC2170","GH94",1
"Maribacter sp. HTCC2170","GH95",1
"Maribacter sp. HTCC2170","GH97",1
"Maribacter sp. HTCC2170","GH109",1
"Maribacter sp. HTCC2170","GH113",1
"Maribacter sp. HTCC2170","GH117",3
"Maribacter sp. HTCC2170","GH130",3
"Maribacter sp. HTCC2170","GH141",1
"Maribacter sp. HTCC2170","GH149",1
"Maribacter sp. HTCC2170","GH163",1
"Maribacter sp. HTCC2170","GH166",1
"Maribacter sp. HTCC2170","GH171",1
"Maribacter sp. HTCC2170","GH0",3
"Maribacter sp. HTCC2170","GT1",4
"Maribacter sp. HTCC2170","GT2",17
"Maribacter sp. HTCC2170","GT4",9
"Maribacter sp. HTCC2170","GT5",2
"Maribacter sp. HTCC2170","GT9",1
"Maribacter sp. HTCC2170","GT19",1
"Maribacter sp. HTCC2170","GT20",1
"Maribacter sp. HTCC2170","GT28",1
"Maribacter sp. HTCC2170","GT30",1
"Maribacter sp. HTCC2170","GT51",2
"Maribacter sp. HTCC2170","PL1",1
"Maribacter sp. HTCC2170","CE11",1
"Maribacter sp. HTCC2170","CE14",1
"Maribacter sp. HTCC2170","CE15",1
"Maribacter sp. HTCC2170","CBM48",1
"Maribacter sp. HTCC2170","CBM50",8
"Maribacter sp. HTCC2170","CBM57",3
"Maribacter sp. HTCC2170","CBM0",2
"Mariniflexile sp. TRM1-10","GH2",18
"Mariniflexile sp. TRM1-10","GH3",11
"Mariniflexile sp. TRM1-10","GH5",3
"Mariniflexile sp. TRM1-10","GH10",2
"Mariniflexile sp. TRM1-10","GH13",4
"Mariniflexile sp. TRM1-10","GH16",2
"Mariniflexile sp. TRM1-10","GH20",1
"Mariniflexile sp. TRM1-10","GH23",2
"Mariniflexile sp. TRM1-10","GH26",3
"Mariniflexile sp. TRM1-10","GH27",2
"Mariniflexile sp. TRM1-10","GH28",9
"Mariniflexile sp. TRM1-10","GH29",6
"Mariniflexile sp. TRM1-10","GH30",1
"Mariniflexile sp. TRM1-10","GH31",6
"Mariniflexile sp. TRM1-10","GH32",7
"Mariniflexile sp. TRM1-10","GH33",2
"Mariniflexile sp. TRM1-10","GH39",2
"Mariniflexile sp. TRM1-10","GH42",1
"Mariniflexile sp. TRM1-10","GH43",24
"Mariniflexile sp. TRM1-10","GH51",2
"Mariniflexile sp. TRM1-10","GH65",1
"Mariniflexile sp. TRM1-10","GH67",1
"Mariniflexile sp. TRM1-10","GH73",1
"Mariniflexile sp. TRM1-10","GH78",3
"Mariniflexile sp. TRM1-10","GH88",2
"Mariniflexile sp. TRM1-10","GH89",1
"Mariniflexile sp. TRM1-10","GH92",4
"Mariniflexile sp. TRM1-10","GH95",2
"Mariniflexile sp. TRM1-10","GH97",5
"Mariniflexile sp. TRM1-10","GH105",4
"Mariniflexile sp. TRM1-10","GH106",2
"Mariniflexile sp. TRM1-10","GH113",1
"Mariniflexile sp. TRM1-10","GH115",3
"Mariniflexile sp. TRM1-10","GH127",1
"Mariniflexile sp. TRM1-10","GH128",1
"Mariniflexile sp. TRM1-10","GH130",4
"Mariniflexile sp. TRM1-10","GH137",1
"Mariniflexile sp. TRM1-10","GH138",1
"Mariniflexile sp. TRM1-10","GH139",1
"Mariniflexile sp. TRM1-10","GH140",1
"Mariniflexile sp. TRM1-10","GH141",1
"Mariniflexile sp. TRM1-10","GH142",1
"Mariniflexile sp. TRM1-10","GH143",1
"Mariniflexile sp. TRM1-10","GH144",2
"Mariniflexile sp. TRM1-10","GH145",1
"Mariniflexile sp. TRM1-10","GH146",2
"Mariniflexile sp. TRM1-10","GH154",2
"Mariniflexile sp. TRM1-10","GH171",1
"Mariniflexile sp. TRM1-10","GH0",3
"Mariniflexile sp. TRM1-10","GT2",29
"Mariniflexile sp. TRM1-10","GT4",20
"Mariniflexile sp. TRM1-10","GT5",2
"Mariniflexile sp. TRM1-10","GT9",3
"Mariniflexile sp. TRM1-10","GT19",1
"Mariniflexile sp. TRM1-10","GT28",1
"Mariniflexile sp. TRM1-10","GT30",1
"Mariniflexile sp. TRM1-10","GT51",4
"Mariniflexile sp. TRM1-10","GT0",3
"Mariniflexile sp. TRM1-10","PL1",15
"Mariniflexile sp. TRM1-10","PL4",1
"Mariniflexile sp. TRM1-10","PL6",2
"Mariniflexile sp. TRM1-10","PL7",1
"Mariniflexile sp. TRM1-10","PL9",1
"Mariniflexile sp. TRM1-10","PL10",3
"Mariniflexile sp. TRM1-10","PL11",3
"Mariniflexile sp. TRM1-10","PL17",1
"Mariniflexile sp. TRM1-10","PL22",1
"Mariniflexile sp. TRM1-10","PL40",1
"Mariniflexile sp. TRM1-10","CE2",1
"Mariniflexile sp. TRM1-10","CE4",1
"Mariniflexile sp. TRM1-10","CE7",1
"Mariniflexile sp. TRM1-10","CE8",8
"Mariniflexile sp. TRM1-10","CE11",1
"Mariniflexile sp. TRM1-10","CE12",7
"Mariniflexile sp. TRM1-10","CE14",1
"Mariniflexile sp. TRM1-10","CE0",1
"Mariniflexile sp. TRM1-10","CBM3",2
"Mariniflexile sp. TRM1-10","CBM4",1
"Mariniflexile sp. TRM1-10","CBM6",1
"Mariniflexile sp. TRM1-10","CBM13",4
"Mariniflexile sp. TRM1-10","CBM35",1
"Mariniflexile sp. TRM1-10","CBM38",1
"Mariniflexile sp. TRM1-10","CBM42",1
"Mariniflexile sp. TRM1-10","CBM48",3
"Mariniflexile sp. TRM1-10","CBM50",7
"Mariniflexile sp. TRM1-10","CBM57",2
"Mariniflexile sp. TRM1-10","CBM61",1
"Mariniflexile sp. TRM1-10","CBM62",1
"Mariniflexile sp. TRM1-10","CBM77",1
"Mariniflexile sp. TRM1-10","CBM88",1
"Maribacter sp. MJ134","GH2",1
"Maribacter sp. MJ134","GH3",5
"Maribacter sp. MJ134","GH5",3
"Maribacter sp. MJ134","GH10",1
"Maribacter sp. MJ134","GH13",6
"Maribacter sp. MJ134","GH15",1
"Maribacter sp. MJ134","GH16",2
"Maribacter sp. MJ134","GH18",1
"Maribacter sp. MJ134","GH20",1
"Maribacter sp. MJ134","GH23",2
"Maribacter sp. MJ134","GH31",1
"Maribacter sp. MJ134","GH32",1
"Maribacter sp. MJ134","GH65",1
"Maribacter sp. MJ134","GH73",1
"Maribacter sp. MJ134","GH78",3
"Maribacter sp. MJ134","GH88",1
"Maribacter sp. MJ134","GH92",1
"Maribacter sp. MJ134","GH105",1
"Maribacter sp. MJ134","GH106",4
"Maribacter sp. MJ134","GH109",1
"Maribacter sp. MJ134","GH113",2
"Maribacter sp. MJ134","GH130",1
"Maribacter sp. MJ134","GH163",1
"Maribacter sp. MJ134","GH166",1
"Maribacter sp. MJ134","GH171",1
"Maribacter sp. MJ134","GH0",3
"Maribacter sp. MJ134","GT2",20
"Maribacter sp. MJ134","GT4",13
"Maribacter sp. MJ134","GT5",2
"Maribacter sp. MJ134","GT9",1
"Maribacter sp. MJ134","GT19",1
"Maribacter sp. MJ134","GT20",1
"Maribacter sp. MJ134","GT28",1
"Maribacter sp. MJ134","GT30",1
"Maribacter sp. MJ134","GT51",2
"Maribacter sp. MJ134","GT0",1
"Maribacter sp. MJ134","PL1",1
"Maribacter sp. MJ134","PL6",1
"Maribacter sp. MJ134","PL17",1
"Maribacter sp. MJ134","PL28",1
"Maribacter sp. MJ134","PL37",1
"Maribacter sp. MJ134","PL38",2
"Maribacter sp. MJ134","PL40",2
"Maribacter sp. MJ134","CE4",1
"Maribacter sp. MJ134","CE11",1
"Maribacter sp. MJ134","CE14",1
"Maribacter sp. MJ134","CBM9",1
"Maribacter sp. MJ134","CBM32",1
"Maribacter sp. MJ134","CBM48",2
"Maribacter sp. MJ134","CBM50",8
"Maribacter sp. MJ134","CBM0",1
"Marinirhabdus gelatinilytica RR4-40","GH3",1
"Marinirhabdus gelatinilytica RR4-40","GH23",2
"Marinirhabdus gelatinilytica RR4-40","GH73",1
"Marinirhabdus gelatinilytica RR4-40","GH92",1
"Marinirhabdus gelatinilytica RR4-40","GH113",1
"Marinirhabdus gelatinilytica RR4-40","GH171",1
"Marinirhabdus gelatinilytica RR4-40","GT2",23
"Marinirhabdus gelatinilytica RR4-40","GT4",16
"Marinirhabdus gelatinilytica RR4-40","GT5",1
"Marinirhabdus gelatinilytica RR4-40","GT9",2
"Marinirhabdus gelatinilytica RR4-40","GT19",1
"Marinirhabdus gelatinilytica RR4-40","GT26",1
"Marinirhabdus gelatinilytica RR4-40","GT28",1
"Marinirhabdus gelatinilytica RR4-40","GT30",1
"Marinirhabdus gelatinilytica RR4-40","GT51",3
"Marinirhabdus gelatinilytica RR4-40","GT0",1
"Marinirhabdus gelatinilytica RR4-40","PL6",1
"Marinirhabdus gelatinilytica RR4-40","PL7",1
"Marinirhabdus gelatinilytica RR4-40","PL17",1
"Marinirhabdus gelatinilytica RR4-40","CE4",2
"Marinirhabdus gelatinilytica RR4-40","CE11",1
"Marinirhabdus gelatinilytica RR4-40","CE14",1
"Marinirhabdus gelatinilytica RR4-40","CBM50",7
"Marivirga tractuosa DSM 4126","GH3",3
"Marivirga tractuosa DSM 4126","GH13",8
"Marivirga tractuosa DSM 4126","GH15",1
"Marivirga tractuosa DSM 4126","GH16",2
"Marivirga tractuosa DSM 4126","GH23",4
"Marivirga tractuosa DSM 4126","GH31",2
"Marivirga tractuosa DSM 4126","GH37",1
"Marivirga tractuosa DSM 4126","GH55",1
"Marivirga tractuosa DSM 4126","GH57",1
"Marivirga tractuosa DSM 4126","GH97",1
"Marivirga tractuosa DSM 4126","GH113",1
"Marivirga tractuosa DSM 4126","GH144",2
"Marivirga tractuosa DSM 4126","GH171",1
"Marivirga tractuosa DSM 4126","GT1",1
"Marivirga tractuosa DSM 4126","GT2",20
"Marivirga tractuosa DSM 4126","GT3",1
"Marivirga tractuosa DSM 4126","GT4",18
"Marivirga tractuosa DSM 4126","GT5",1
"Marivirga tractuosa DSM 4126","GT9",1
"Marivirga tractuosa DSM 4126","GT19",1
"Marivirga tractuosa DSM 4126","GT20",1
"Marivirga tractuosa DSM 4126","GT28",1
"Marivirga tractuosa DSM 4126","GT30",1
"Marivirga tractuosa DSM 4126","GT51",3
"Marivirga tractuosa DSM 4126","GT0",3
"Marivirga tractuosa DSM 4126","CE4",1
"Marivirga tractuosa DSM 4126","CE11",1
"Marivirga tractuosa DSM 4126","CE14",1
"Marivirga tractuosa DSM 4126","CBM48",2
"Marivirga tractuosa DSM 4126","CBM50",7
"Mesoflavibacter sp. HG96","GH3",3
"Mesoflavibacter sp. HG96","GH5",1
"Mesoflavibacter sp. HG96","GH13",2
"Mesoflavibacter sp. HG96","GH15",1
"Mesoflavibacter sp. HG96","GH16",2
"Mesoflavibacter sp. HG96","GH23",2
"Mesoflavibacter sp. HG96","GH31",1
"Mesoflavibacter sp. HG96","GH32",1
